Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Postal Code,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
48766,RS-2012-7530,2/13/2012,2/17/2012,Standard Class,EC-4050,Erin Creighton,Consumer,Angarsk,Irkutsk,Honduras,,EMEA,Central,OFF-STA-10002654,Office Supplies,Art,"Stanley Pencil Sharpener, Fluorescent",24.78,1,0,7.92,0.96,Medium
42375,EG-2012-240,2/20/2012,2/24/2012,Standard Class,ML-7395,Marina Lichtenstein,Corporate,Cairo,Al Qahirah,Canada,,Africa,Canada,OFF-ENE-10003409,Office Supplies,Paper,"Enermax Memo Slips, Recycled",15.57,1,0,2.94,0.95,Medium
31391,CA-2012-149587,1/31/2012,2/5/2012,Second Class,KB-16315,Karl Braun,Consumer,Minneapolis,Minnesota,United States,55407,US,West,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,32.96,2,0,16.1504,0.93,Medium
1109,US-2012-142699,1/28/2012,2/4/2012,Standard Class,BS-11365,Bill Shonely,Corporate,Portmore,Saint Catherine,Netherlands,,LATAM,Central,OFF-BI-10004632,Office Supplies,Binders,"Avery 3-Hole Punch, Recycled",37.64,2,0,3,0.914,Medium
17756,IT-2012-2429268,2/18/2012,2/22/2012,Second Class,FH-14365,Fred Hopkins,Corporate,Perugia,Umbria,United States,,EU,West,OFF-LA-10002974,Office Supplies,Labels,"Avery File Folder Labels, Laser Printer Compatible",9.12,1,0,3.99,0.89,High
43043,TU-2012-9840,2/20/2012,2/24/2012,Standard Class,LH-7020,Lisa Hazard,Consumer,Usak,Usak,Poland,,EMEA,EMEA,OFF-STO-10001173,Office Supplies,Fasteners,"Stockwell Thumb Tacks, Assorted Sizes",4.392,1,0.6,-2.748,0.86,High
42376,EG-2012-240,2/20/2012,2/24/2012,Standard Class,ML-7395,Marina Lichtenstein,Corporate,Cairo,Al Qahirah,Turkey,,Africa,EMEA,OFF-WIL-10002593,Office Supplies,Binders,"Wilson Jones Hole Reinforcements, Durable",12.06,2,0,3.72,0.83,Medium
25617,IN-2012-26113,2/15/2012,2/18/2012,Second Class,DB-13210,Dean Braden,Consumer,Srinagar,Jammu and Kashmir,United States,,APAC,East,OFF-FA-10002156,Office Supplies,Fasteners,"Advantus Push Pins, Metal",43.65,3,0,5.22,0.82,Medium
49569,NI-2012-9700,2/14/2012,2/17/2012,First Class,AH-195,Alan Haines,Corporate,Lagos,Lagos,Spain,,Africa,South,TEC-BEL-10002516,Technology,Accessories,"Belkin Mouse, Bluetooth",12.213,1,0.7,-8.967,0.81,Medium
41379,UP-2012-6480,2/20/2012,2/24/2012,Standard Class,MC-7575,Matt Collins,Consumer,Khmel'nyts'kyy,Khmel'nyts'kyy,Tanzania,,EMEA,Africa,OFF-WIL-10002787,Office Supplies,Binders,"Wilson Jones Binder, Recycled",13.38,1,0,5.07,0.79,Medium
49500,UZ-2012-9360,2/23/2012,2/29/2012,Standard Class,DW-3480,Dianna Wilson,Home Office,Namangan,Namangan,Mexico,,EMEA,North,OFF-AVE-10004570,Office Supplies,Binders,"Avery Binder Covers, Economy",11.07,1,0,3.42,0.76,Medium
21333,IN-2012-44180,2/22/2012,2/26/2012,Standard Class,KH-16360,Katherine Hughes,Consumer,Sydney,New South Wales,United States,,APAC,Central,OFF-BI-10002446,Office Supplies,Binders,"Wilson Jones Binder, Economy",11.718,1,0.1,1.158,0.75,Medium
75,MX-2012-156720,2/17/2012,2/22/2012,Standard Class,FM-14215,Filia McAdams,Corporate,Monterrey,Nuevo León,Netherlands,,LATAM,Central,OFF-BI-10001430,Office Supplies,Binders,"Cardinal Index Tab, Clear",8.96,2,0,3.92,0.742,Medium
2974,US-2012-164945,2/4/2012,2/10/2012,Standard Class,PO-18865,Patrick O'Donnell,Consumer,El Progreso,Yoro,Netherlands,,LATAM,Central,FUR-FU-10003414,Furniture,Furnishings,"Deflect-O Light Bulb, Erganomic",7.044,1,0.4,-2.836,0.742,Low
37687,CA-2012-147529,2/7/2012,2/11/2012,Standard Class,DK-12835,Damala Kotsonis,Corporate,Springfield,Virginia,United States,22153,US,Central,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,12.96,2,0,6.3504,0.71,High
35513,CA-2012-111234,2/18/2012,2/22/2012,Standard Class,AB-10600,Ann Blume,Corporate,Los Angeles,California,United States,90004,US,East,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,9.24,3,0,4.4352,0.7,Medium
47270,NI-2012-390,2/1/2012,2/5/2012,Standard Class,PP-8955,Paul Prost,Home Office,Maiduguri,Borno,Brazil,,Africa,South,OFF-ENE-10000199,Office Supplies,Paper,"Enermax Computer Printout Paper, Multicolor",8.964,1,0.7,-20.046,0.66,Medium
17704,ES-2012-5356719,2/20/2012,2/23/2012,Second Class,JC-15385,Jenna Caffey,Consumer,Le Havre,Upper Normandy,United States,,EU,West,OFF-BI-10002040,Office Supplies,Binders,"Ibico 3-Hole Punch, Recycled",92.43,3,0,25.83,0.62,Medium
31389,CA-2012-149587,1/31/2012,2/5/2012,Second Class,KB-16315,Karl Braun,Consumer,Minneapolis,Minnesota,United States,55407,US,South,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,12.96,2,0,6.2208,0.61,Medium
50782,MO-2012-3720,2/9/2012,2/15/2012,Standard Class,AT-735,Annie Thurman,Consumer,Rabat,Rabat-Salé-Zemmour-Zaer,Indonesia,,Africa,Southeast Asia,OFF-CAR-10001358,Office Supplies,Binders,"Cardinal Hole Reinforcements, Clear",9.6,2,0,4.38,0.6,Medium
9594,MX-2012-140767,2/18/2012,2/22/2012,Standard Class,RB-19795,Ross Baird,Home Office,Valinhos,São Paulo,Philippines,,LATAM,Southeast Asia,OFF-LA-10003271,Office Supplies,Labels,"Novimex Shipping Labels, Adjustable",5.92,1,0,0.04,0.571,Medium
15917,IT-2012-4084224,2/15/2012,2/17/2012,Second Class,MB-18085,Mick Brown,Consumer,Randers,Central Jutland,United States,,EU,East,OFF-PA-10003105,Office Supplies,Paper,"SanDisk Parchment Paper, Premium",16.71,2,0.5,-10.41,0.57,Medium
38358,CA-2012-132633,2/3/2012,2/5/2012,Second Class,KH-16630,Ken Heidel,Corporate,Pleasant Grove,Utah,Nigeria,84062,US,Africa,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,12.144,3,0.2,4.0986,0.56,Medium
1772,MX-2012-167619,2/21/2012,2/24/2012,First Class,PW-19240,Pierre Wener,Consumer,Granada,Granada,China,,LATAM,North Asia,OFF-LA-10001701,Office Supplies,Labels,"Novimex File Folder Labels, Adjustable",4.1,1,0,1.64,0.521,Medium
33009,CA-2012-145401,1/30/2012,2/4/2012,Standard Class,JP-15520,Jeremy Pistek,Consumer,Houston,Texas,United States,77070,US,East,OFF-PA-10004405,Office Supplies,Paper,Rediform Voice Mail Log Books,14.304,6,0.2,5.0064,0.52,Medium
26550,IN-2012-44677,2/17/2012,2/21/2012,Standard Class,AS-10090,Adam Shillingsburg,Consumer,Tianjin,Tianjin,United States,,APAC,Central,OFF-BI-10002919,Office Supplies,Binders,"Acco Binder Covers, Durable",44.46,3,0,10.62,0.46,Medium
50668,NI-2012-950,2/22/2012,2/27/2012,Standard Class,ML-8265,Muhammed Lee,Consumer,Ibadan,Oyo,United Kingdom,,Africa,North,OFF-CAR-10002054,Office Supplies,Binders,"Cardinal Hole Reinforcements, Economy",3.204,2,0.7,-3.156,0.44,High
38910,US-2012-130491,2/8/2012,2/11/2012,First Class,BH-11710,Brosina Hoffman,Consumer,Garden City,Kansas,Benin,67846,US,Africa,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",5.76,2,0,1.728,0.38,High
50310,RS-2012-3560,2/13/2012,2/19/2012,Standard Class,BP-1050,Barry Pond,Corporate,Chelyabinsk,Chelyabinsk,Argentina,,EMEA,South,OFF-SME-10000675,Office Supplies,Labels,"Smead Round Labels, 5000 Label Set",7.29,1,0,0.36,0.36,Medium
47272,NI-2012-390,2/1/2012,2/5/2012,Standard Class,PP-8955,Paul Prost,Home Office,Maiduguri,Borno,Turkey,,Africa,EMEA,TEC-MEM-10000263,Technology,Accessories,"Memorex Flash Drive, Programmable",18.54,2,0.7,-22.92,0.33,Medium
44211,NI-2012-3410,1/31/2012,2/5/2012,Standard Class,HE-4800,Harold Engle,Corporate,Lagos,Lagos,Turkey,,Africa,EMEA,OFF-OIC-10002160,Office Supplies,Fasteners,"OIC Rubber Bands, 12 Pack",4.95,1,0.7,-3.63,0.32,Medium
39422,CA-2012-137064,2/6/2012,2/13/2012,Standard Class,TS-21655,Trudy Schmidt,Consumer,Houston,Texas,Lithuania,77070,US,EMEA,OFF-BI-10002049,Office Supplies,Binders,UniKeep View Case Binders,2.934,3,0.8,-4.9878,0.31,Low
32851,CA-2012-111507,2/6/2012,2/13/2012,Standard Class,VW-21775,Victoria Wilson,Corporate,Bellevue,Washington,United States,98006,US,West,OFF-AR-10001315,Office Supplies,Art,Newell 310,5.28,3,0,1.5312,0.27,Low
35620,US-2012-147662,2/14/2012,2/19/2012,Standard Class,KB-16315,Karl Braun,Consumer,Akron,Ohio,Czech Republic,44312,US,EMEA,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,2.286,2,0.7,-1.6764,0.26,High
4112,US-2012-151288,2/3/2012,2/6/2012,Second Class,AD-10180,Alan Dominguez,Home Office,Buenos Aires,Buenos Aires,Germany,,LATAM,Central,OFF-LA-10002927,Office Supplies,Labels,"Avery File Folder Labels, 5000 Label Set",3.804,1,0.4,-1.656,0.208,Medium
49009,NI-2012-9550,1/30/2012,2/3/2012,Standard Class,BF-975,Barbara Fisher,Corporate,Zaria,Kaduna,United States,,Africa,Central,OFF-NOV-10003964,Office Supplies,Labels,"Novimex File Folder Labels, 5000 Label Set",2.592,1,0.7,-2.688,0.15,Medium
10069,US-2012-148782,2/17/2012,2/22/2012,Standard Class,FM-14215,Filia McAdams,Corporate,Bezerros,Pernambuco,United States,,LATAM,East,OFF-BI-10000390,Office Supplies,Binders,"Cardinal Index Tab, Clear",3.584,2,0.6,-1.456,0.142,High
48232,TU-2012-1730,2/20/2012,2/24/2012,Standard Class,CR-2730,Craig Reiter,Consumer,Van,Van,United States,,EMEA,Central,OFF-OIC-10003978,Office Supplies,Fasteners,"OIC Staples, Assorted Sizes",3.516,1,0.6,-1.944,0.14,Medium
33548,CA-2012-116092,2/15/2012,2/18/2012,Second Class,JM-16195,Justin MacKendrick,Consumer,Los Angeles,California,Zimbabwe,90004,US,Africa,OFF-PA-10000477,Office Supplies,Paper,Xerox 22,19.44,3,0,9.3312,0.06,Medium
9596,MX-2012-140767,2/18/2012,2/22/2012,Standard Class,RB-19795,Ross Baird,Home Office,Valinhos,São Paulo,,,LATAM,,OFF-BI-10000806,Office Supplies,Binders,"Acco Index Tab, Economy",13.44,2,0,2.4,0.003,Medium
